epoch,lr-AdamW,lr-AdamW-momentum,lr-AdamW-weight_decay,regularization_loss_core,regularization_loss_readout,step,test_correlation/dataloader_idx_0,test_correlation/dataloader_idx_1,test_correlation/dataloader_idx_2,test_loss/dataloader_idx_0,test_loss/dataloader_idx_1,test_loss/dataloader_idx_2,train_correlation,train_loss,train_total_loss,val_correlation,val_loss,val_regularization_loss_core,val_regularization_loss_readout,val_total_loss
30,,,,64.42998504638672,47.151824951171875,61,,,,,,,0.2784874439239502,242083.1875,242194.78125,,,,,
,0.003,0.9,0.01,,,62,,,,,,,,,,,,,,
31,,,,,,63,,,,,,,,,,0.32770684361457825,567.09375,64.42998504638672,47.524654388427734,679.0484008789062
31,,,,64.42998504638672,47.337547302246094,63,,,,,,,0.29368269443511963,241907.3125,242019.09375,,,,,
,0.0009,0.9,0.01,,,64,,,,,,,,,,,,,,
32,,,,,,65,,,,,,,,,,0.3276278078556061,567.1314697265625,64.42998504638672,47.57652282714844,679.1380004882812
32,,,,64.42998504638672,47.54039001464844,65,,,,,,,0.27509620785713196,245405.59375,245517.59375,,,,,
,0.0009,0.9,0.01,,,66,,,,,,,,,,,,,,
33,,,,,,67,,,,,,,,,,0.32753297686576843,567.1976318359375,64.42998504638672,47.609066009521484,679.2366943359375
33,,,,64.42998504638672,47.59028625488281,67,,,,,,,0.29102379083633423,246845.40625,246957.4375,,,,,
,0.0009,0.9,0.01,,,68,,,,,,,,,,,,,,
34,,,,,,69,,,,,,,,,,0.32757332921028137,567.2481689453125,64.42998504638672,47.59609603881836,679.2742309570312
34,,,,64.42998504638672,47.60633087158203,69,,,,,,,0.29242652654647827,246477.6875,246589.734375,,,,,
35,,,,,,70,0.2843983471393585,0.32770684361457825,0.5100501179695129,1035.83544921875,567.09375,61.65656661987305,,,,,,,,
